id,file_name,file_index,img_type,time_utc,minute_offsets,episode_id,event_id,event_type,llcrnrlat,llcrnrlon,urcrnrlat,urcrnrlon,proj,size_x,size_y,height_m,width_m,data_min,data_max,pct_missing,mid_lat,mid_long
S819134,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,239,vil,5/28/19 20:34,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,136493,819134,Lightning,28.79710458,-83.9594273,31.60945612,-79.38640233,#NAME?,384,384,384000,384000,0,254,0,30.20328035,-81.67291482
S824470,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,240,vil,5/29/19 21:35,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,137354,824470,Tornado,38.11285957,-91.56901966,41.21194911,-86.65414461,#NAME?,384,384,384000,384000,0,254,0,39.66240434,-89.11158214
S836515,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,241,vil,6/27/19 22:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,139080,836515,Thunderstorm Wind,45.41432018,-112.9808667,49.33144145,-108.7499825,#NAME?,384,384,384000,384000,0,254,0.404145464,47.37288082,-110.8654246
S804333,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,242,vil,3/9/19 15:29,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,134298,804333,Thunderstorm Wind,31.30144541,-97.0753438,34.6463859,-92.83888101,#NAME?,384,384,384000,384000,0,254,0,32.97391566,-94.95711241
S808005,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,243,vil,3/27/19 13:03,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,134810,808005,Hail,26.90729854,-82.96272348,29.68919271,-78.46734405,#NAME?,384,384,384000,384000,0,254,0,28.29824563,-80.71503377
S827358,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,244,vil,5/7/19 20:13,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,137560,827358,Thunderstorm Wind,25.2816879,-82.37222551,28.0502078,-77.94821841,#NAME?,384,384,384000,384000,0,254,0,26.66594785,-80.16022196
S824376,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,245,vil,5/29/19 1:22,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,137341,824376,Hail,38.88524332,-92.61198911,42.02708731,-87.68438222,#NAME?,384,384,384000,384000,0,254,0,40.45616532,-90.14818567
S825747,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,246,vil,5/7/19 0:34,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,137486,825747,Hail,33.36215698,-104.0089708,36.95838784,-99.95841645,#NAME?,384,384,384000,384000,0,254,0.163265306,35.16027241,-101.9836936
S821601,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,247,vil,4/10/19 0:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,136925,821601,Hail,36.93091114,-122.4218376,41.08503554,-119.1639911,#NAME?,384,384,384000,384000,0,248,0,39.00797334,-120.7929144
S816513,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,248,vil,5/6/19 1:20,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,136063,816513,Tornado,36.23678937,-100.0738552,39.68642358,-95.68601571,#NAME?,384,384,384000,384000,0,254,0.052454527,37.96160648,-97.87993546
S812762,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,249,vil,3/24/19 2:05,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135322,812762,Hail,33.47667621,-99.31441455,36.90169653,-95.05294344,#NAME?,384,384,384000,384000,0,254,0,35.18918637,-97.183679
S816859,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,250,vil,4/13/19 20:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135642,816859,Thunderstorm Wind,30.83410959,-93.90065241,34.05614722,-89.5660012,#NAME?,384,384,384000,384000,0,254,0,32.44512841,-91.73332681
S815393,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,251,vil,4/6/19 19:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135859,815393,Thunderstorm Wind,30.13274931,-93.95253458,33.35958791,-89.65804888,#NAME?,384,384,384000,384000,0,254,0,31.74616861,-91.80529173
S819014,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,252,vil,6/14/19 20:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,136463,819014,Hail,42.33721426,-105.8432409,46.00234093,-101.3590931,#NAME?,384,384,384000,384000,0,254,0,44.1697776,-103.601167
S801829,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,253,vil,3/15/19 23:56,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,133959,801829,Thunderstorm Wind,39.47207304,-77.44318462,41.88917554,-71.79390299,#NAME?,384,384,384000,384000,0,254,0,40.68062429,-74.61854381
S800227,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,254,vil,2/24/19 4:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,133347,800227,Flash Flood,36.24937359,-85.32368453,39.07630506,-80.28544238,#NAME?,384,384,384000,384000,0,237,0.218637895,37.66283933,-82.80456346
S837163,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,255,vil,5/23/19 23:57,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,138909,837163,Hail,36.17436229,-103.2170566,39.74072584,-98.98233711,#NAME?,384,384,384000,384000,0,254,0,37.95754407,-101.0996969
S841282,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,256,vil,6/24/19 0:32,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,139401,841282,Tornado,40.07365312,-88.76564252,43.04050593,-83.55499699,#NAME?,384,384,384000,384000,0,254,0.316884151,41.55707953,-86.16031976
S836846,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,257,vil,6/2/19 22:04,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,139136,836846,Funnel Cloud,41.00603337,-114.0319612,44.94095718,-110.1257704,#NAME?,384,384,384000,384000,0,254,0,42.97349528,-112.0788658
S833477,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,258,vil,6/21/19 23:10,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,138569,833477,Tornado,28.87641717,-104.5589598,32.49730712,-100.7270566,#NAME?,384,384,384000,384000,0,254,0.487865768,30.68686215,-102.6430082
S816130,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,259,vil,5/26/19 21:45,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135841,816130,Thunderstorm Wind,33.19421531,-108.5528353,36.94420297,-104.714304,#NAME?,384,384,384000,384000,0,254,0,35.06920914,-106.6335697
S810852,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,260,vil,3/4/19 0:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,134886,810852,Thunderstorm Wind,29.06314637,-87.32306013,32.02105228,-82.84930166,#NAME?,384,384,384000,384000,0,254,0,30.54209933,-85.0861809
S817231,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,261,vil,5/2/19 10:32,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,136180,817231,Thunderstorm Wind,30.34267102,-96.71067084,33.67653064,-92.509786,#NAME?,384,384,384000,384000,0,254,0,32.00960083,-94.61022842
S807481,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,262,vil,4/12/19 11:56,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,134743,807481,Thunderstorm Wind,38.04418493,-86.79355642,40.92955826,-81.67032991,#NAME?,384,384,384000,384000,0,254,0,39.4868716,-84.23194317
S826481,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,263,vil,6/2/19 22:53,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,137570,826481,Hail,38.51129734,-78.22732279,40.97678625,-72.70327631,#NAME?,384,384,384000,384000,0,254,0,39.7440418,-75.46529955
S836267,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,264,vil,6/1/19 19:35,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,139037,836267,Hail,33.63749698,-102.2980873,37.17251015,-98.15800545,#NAME?,384,384,384000,384000,0,254,0,35.40500357,-100.2280464
S836803,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,265,vil,6/30/19 13:52,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,139126,836803,Hail,44.97876817,-96.95938238,48.29624074,-91.71844417,#NAME?,384,384,384000,384000,0,254,0.017324019,46.63750446,-94.33891328
S822507,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,266,vil,6/16/19 19:45,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,137070,822507,Heavy Rain,27.52824257,-84.24322893,30.36226677,-79.75389121,#NAME?,384,384,384000,384000,0,254,0,28.94525467,-81.99856007
S823756,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,267,vil,6/27/19 1:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,137240,823756,Hail,43.27058559,-108.1474707,47.01930302,-103.7393254,#NAME?,384,384,384000,384000,0,254,0.228368781,45.14494431,-105.9433981
S813599,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,268,vil,5/3/19 17:40,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135609,813599,Hail,36.98025281,-84.58397373,39.76843564,-79.45576105,#NAME?,384,384,384000,384000,0,254,0.12244898,38.37434423,-82.01986739
S809218,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,269,vil,3/29/19 1:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,135033,809218,Hail,29.44325154,-104.7425667,33.06942634,-100.8954815,#NAME?,384,384,384000,384000,0,254,0,31.25633894,-102.8190241
S819532,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,270,vil,6/14/19 0:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,136595,819532,Hail,45.67085908,-100.9028103,49.15164422,-95.83748883,#NAME?,384,384,384000,384000,0,254,0.213221405,47.41125165,-98.37014957
S830087,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,271,vil,6/29/19 19:08,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,138104,830087,Thunderstorm Wind,38.67179224,-78.20562318,41.13486428,-72.66538651,#NAME?,384,384,384000,384000,0,254,0.039956713,39.90332826,-75.43550485
S839858,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,272,vil,6/3/19 23:50,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,139628,839858,Thunderstorm Wind,35.74894023,-103.832755,39.33759925,-99.65115846,#NAME?,384,384,384000,384000,0,254,0,37.54326974,-101.7419567
S830070,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,273,vil,5/18/19 16:45,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,138138,830070,Thunderstorm Wind,36.52445121,-98.38046814,39.90841002,-93.89521326,#NAME?,384,384,384000,384000,0,254,0,38.21643062,-96.1378407
S819307,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,274,vil,4/21/19 21:23,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,136513,819307,Thunderstorm Wind,36.95869986,-103.7672688,40.54478292,-99.51457431,#NAME?,384,384,384000,384000,0,254,0,38.75174139,-101.6409216
S827868,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,275,vil,5/16/19 16:03,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,135740,827868,Funnel Cloud,35.31163412,-122.7030825,39.46850363,-119.4990472,#NAME?,384,384,384000,384000,0,217,0.326530612,37.39006888,-121.1010649
S822275,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,276,vil,5/30/19 16:47,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,136408,822275,Funnel Cloud,39.64488584,-96.4583899,42.94705298,-91.65894583,#NAME?,384,384,384000,384000,0,190,0,41.29596941,-94.05866787
S827023,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,277,vil,5/8/19 9:55,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,137654,827023,Thunderstorm Wind,29.57681841,-102.4366209,33.12313554,-98.49351289,#NAME?,384,384,384000,384000,0,254,0.448979592,31.34997698,-100.4650669
S822590,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,278,vil,5/17/19 17:55,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,137082,822590,Funnel Cloud,36.60139237,-116.5408177,40.59879747,-112.9665756,#NAME?,384,384,384000,384000,0,141,0.368901744,38.60009492,-114.7536967
S806540,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,279,vil,3/28/19 14:55,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,134619,806540,Hail,38.26604815,-100.2682505,41.7212793,-95.75976024,#NAME?,384,384,384000,384000,0,254,0,39.99366373,-98.01400537
S814819,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,280,vil,4/7/19 2:51,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,135485,814819,Hail,28.19121762,-99.64704148,31.64128042,-95.6581914,#NAME?,384,384,384000,384000,0,254,0,29.91624902,-97.65261644
S820650,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,281,vil,4/29/19 8:23,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,136781,820650,Thunderstorm Wind,36.59700325,-97.9327952,39.96328941,-93.42193848,#NAME?,384,384,384000,384000,0,254,0,38.28014633,-95.67736684
S802586,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,282,vil,2/27/19 13:26,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,133994,802586,Flood,36.1512469,-124.2044419,40.34614411,-121.0652023,#NAME?,384,384,384000,384000,0,157,0,38.24869551,-122.6348221
S815061,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,283,vil,3/15/19 0:52,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,135813,815061,Tornado,31.41373692,-88.76437309,34.42029285,-84.20177541,#NAME?,384,384,384000,384000,0,254,0,32.91701489,-86.48307425
S821079,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,284,vil,5/26/19 7:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,136837,821079,Thunderstorm Wind,38.58206201,-90.09453961,41.61466943,-85.07415626,#NAME?,384,384,384000,384000,0,254,0,40.09836572,-87.58434794
S820155,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,285,vil,4/21/19 2:51,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,136711,820155,Thunderstorm Wind,36.24134829,-104.719847,39.86146962,-100.5542306,#NAME?,384,384,384000,384000,0,190,0,38.05140896,-102.6370388
S832864,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,286,vil,6/19/19 0:37,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,138514,832864,Hail,28.44086652,-105.4501965,32.0924537,-101.669273,#NAME?,384,384,384000,384000,0,254,0.430107549,30.26666011,-103.5597348
S828442,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,287,vil,5/10/19 4:54,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,137869,828442,Hail,28.49861256,-95.42968432,31.7897222,-91.27306273,#NAME?,384,384,384000,384000,0,254,0.331901983,30.14416738,-93.35137353
S842831,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,288,vil,6/30/19 16:35,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,140068,842831,Thunderstorm Wind,41.60044848,-91.76656614,44.69753833,-86.56367183,#NAME?,384,384,384000,384000,0,254,0.483310968,43.14899341,-89.16511899
S820077,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,289,vil,6/14/19 0:52,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,136688,820077,Thunderstorm Wind,40.89973129,-105.1706892,44.53860366,-100.7466675,#NAME?,384,384,384000,384000,0,254,0.224618094,42.71916748,-102.9586784
S832009,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,290,vil,7/1/19 0:34,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,138380,832009,Hail,41.67219903,-102.6236904,45.21733344,-98,#NAME?,384,384,384000,384000,0,254,0.5161238,43.44476624,-100.3118452
S823309,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,291,vil,7/1/19 0:07,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,137185,823309,Hail,38.51997443,-105.182632,42.15721187,-100.9103682,#NAME?,384,384,384000,384000,0,254,0.618539823,40.33859315,-103.0465001
S793011,vil/2019/SEVIR_VIL_STORMEVENTS_2019_0101_0630.h5,292,vil,1/5/19 0:10,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,132529,793011,Thunderstorm Wind,34.75563983,-85.71876143,37.60924087,-80.81149646,#NAME?,384,384,384000,384000,0,243,0,36.18244035,-83.26512895
